Playlist,Curator,Followers,28-Day Change,28-Day Add,Genres,Personalized,Track Age,Playlist Updated,Playlist ID,Playlist Url,Spotify Playlist ID,Spotify Playlist URL,Curator ID,Curator URL,Spotify Curator ID,Spotify Curator URL
Vibra Chill,Spotify,117.21K,2211,0%,"Latin, Latin Hip-Hop/Rap, Hip-Hop/Rap",No,frontline,"Dec 17, 2022",2152825,/playlist/spotify?id=2152825,37i9dQZF1DWYxZc1Cgg8Ja,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWYxZc1Cgg8Ja,2,/curator/spotify?id=2152825,spotify,https://open.spotify.com/user/spotify
"Deutschraps Top Songs ",Playlistpitching,117.08K,0,0%,"Hip-Hop/Rap, R&B/Soul",No,mixed,"Aug 12, 2022",8501482,/playlist/spotify?id=8501482,1XDYy7OLpscAAXnveURciN,https://open.spotify.com/user/31fnbu3pmc6cje44kbe4fsj5iwui/playlist/1XDYy7OLpscAAXnveURciN,15926895,/curator/spotify?id=8501482,31fnbu3pmc6cje44kbe4fsj5iwui,https://open.spotify.com/user/31fnbu3pmc6cje44kbe4fsj5iwui
Lofi Hip Hop & Chill Beats,Delicieuse Musique,116.97K,-219,2%,"Hip-Hop/Rap, Alternative Rap, Instrumental",No,mixed,"Jan 20, 2023",273092,/playlist/spotify?id=273092,4l1gy3h0r9BV5lMLGNT294,https://open.spotify.com/user/delicieusemusique/playlist/4l1gy3h0r9BV5lMLGNT294,73470,/curator/spotify?id=273092,delicieusemusique,https://open.spotify.com/user/delicieusemusique
Quarantine Pop VIBES,VIBE Lifestyle,116.86K,-191,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"May 03, 2021",2039791,/playlist/spotify?id=2039791,1wTdp9zuqGrVBHCB4ASW8d,https://open.spotify.com/user/xznbyii4eo2o8yitdbexd4yv0/playlist/1wTdp9zuqGrVBHCB4ASW8d,338115,/curator/spotify?id=2039791,xznbyii4eo2o8yitdbexd4yv0,https://open.spotify.com/user/xznbyii4eo2o8yitdbexd4yv0
Novedades Viernes Colombia,Spotify,116.69K,1435,100%,"Latin, Hip-Hop/Rap, Pop",No,frontline,"Jan 20, 2023",1655910,/playlist/spotify?id=1655910,37i9dQZF1DX0GwFgIBcx9g,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0GwFgIBcx9g,2,/curator/spotify?id=1655910,spotify,https://open.spotify.com/user/spotify
HIT SONGS ENGLISH,Digster India,116.66K,7725,2%,"Pop, Hip-Hop/Rap, R&B/Soul",No,mixed,"Jan 13, 2023",13872106,/playlist/spotify?id=13872106,2mzlU8dfi5qqdWahPvbQyE,https://open.spotify.com/user/vqtrmz100zu1h0fl4uz8co3of/playlist/2mzlU8dfi5qqdWahPvbQyE,14493007,/curator/spotify?id=13872106,vqtrmz100zu1h0fl4uz8co3of,https://open.spotify.com/user/vqtrmz100zu1h0fl4uz8co3of
Mix Reggaeton 2023🎉,CASTLEURBANOMUSIC,116.58K,-21,100%,"Latin, Latin Hip-Hop/Rap, Hip-Hop/Rap",No,frontline,"Jan 14, 2023",1762568,/playlist/spotify?id=1762568,4YMrejQHLpNhtQLtmXz8iu,https://open.spotify.com/user/castleurbanotv/playlist/4YMrejQHLpNhtQLtmXz8iu,229537,/curator/spotify?id=1762568,castleurbanotv,https://open.spotify.com/user/castleurbanotv
Oldschool HipHop,NewJT,116.52K,739,17%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Jan 19, 2023",1730310,/playlist/spotify?id=1730310,2t90dhd21MleHRzvn8MTL8,https://open.spotify.com/user/ze5orw7y0gnrberzm1zqx314m/playlist/2t90dhd21MleHRzvn8MTL8,230095,/curator/spotify?id=1730310,ze5orw7y0gnrberzm1zqx314m,https://open.spotify.com/user/ze5orw7y0gnrberzm1zqx314m
Worldwide Hits This Year!,Robbie de Graaf,116.42K,0,0%,"Pop, Hip-Hop/Rap, Dance",No,catalogue,"Apr 07, 2021",2075387,/playlist/spotify?id=2075387,2HC8bZG0YAncsJST7NKiXX,https://open.spotify.com/user/kp952sumk3pn53saepb373rbt/playlist/2HC8bZG0YAncsJST7NKiXX,365638,/curator/spotify?id=2075387,kp952sumk3pn53saepb373rbt,https://open.spotify.com/user/kp952sumk3pn53saepb373rbt
Rock in Rio,Spotify,116.40K,182,0%,"Pop, Rock, Hip-Hop/Rap",No,catalogue,"Dec 17, 2022",986904,/playlist/spotify?id=986904,37i9dQZF1DX9NijLZFyWMM,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX9NijLZFyWMM,2,/curator/spotify?id=986904,spotify,https://open.spotify.com/user/spotify
Creed Soundtrack (1 & 2),Boisterous Pop,116.40K,2684,3%,"Hip-Hop/Rap, R&B/Soul, Dance",No,catalogue,"Jan 09, 2023",1930501,/playlist/spotify?id=1930501,0OOq0aLWcdpwiTcFBXKzAL,https://open.spotify.com/user/l70mtbcfoapp3mst5n81hlkz9/playlist/0OOq0aLWcdpwiTcFBXKzAL,269861,/curator/spotify?id=1930501,l70mtbcfoapp3mst5n81hlkz9,https://open.spotify.com/user/l70mtbcfoapp3mst5n81hlkz9
Rap Guide,Brinks,116.28K,0,0%,"Hip-Hop/Rap, Pop, Latin Hip-Hop/Rap",No,catalogue,"Apr 07, 2021",2284847,/playlist/spotify?id=2284847,4HNhXMUquHaUIhFmuGPKQx,https://open.spotify.com/user/7sm2po91o480ciecng090bhne/playlist/4HNhXMUquHaUIhFmuGPKQx,332337,/curator/spotify?id=2284847,7sm2po91o480ciecng090bhne,https://open.spotify.com/user/7sm2po91o480ciecng090bhne
helium,Spotify,116.19K,7,0%,"Pop, Hip-Hop/Rap, Alternative",Yes,frontline,"Dec 03, 2022",12779743,/playlist/spotify?id=12779743,37i9dQZF1DX2St1113729e,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX2St1113729e,2,/curator/spotify?id=12779743,spotify,https://open.spotify.com/user/spotify
Best Rap Songs of 2017,Spotify,116.07K,2855,0%,"Hip-Hop/Rap, Pop, Rock",Yes,catalogue,"Jan 17, 2023",2414818,/playlist/spotify?id=2414818,37i9dQZF1DWUUeLChAs7Px,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWUUeLChAs7Px,2,/curator/spotify?id=2414818,spotify,https://open.spotify.com/user/spotify
Emotional Rap/Trap,Promoting Sounds,116K,-374,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,catalogue,"Jan 03, 2023",1675429,/playlist/spotify?id=1675429,2EM05rztV3ptTwObSOM9o7,https://open.spotify.com/user/promotingsounds/playlist/2EM05rztV3ptTwObSOM9o7,216171,/curator/spotify?id=1675429,promotingsounds,https://open.spotify.com/user/promotingsounds
Polski Hip Hop: Klasyki,Spotify,115.90K,1973,0%,"Hip-Hop/Rap, Pop, Rock",Yes,catalogue,"Jan 20, 2023",1710419,/playlist/spotify?id=1710419,37i9dQZF1DX6pGi5vfd9k8,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX6pGi5vfd9k8,2,/curator/spotify?id=1710419,spotify,https://open.spotify.com/user/spotify
DistroKid Wheel of Playlist,DistroKid,115.87K,-318,0%,"Hip-Hop/Rap, Pop, Alternative",No,catalogue,"Jan 03, 2023",2323915,/playlist/spotify?id=2323915,5j2EqVY6e7cDrnrxPIdFLp,https://open.spotify.com/user/bxv6myddmviz546hlcxia9t5g/playlist/5j2EqVY6e7cDrnrxPIdFLp,322327,/curator/spotify?id=2323915,bxv6myddmviz546hlcxia9t5g,https://open.spotify.com/user/bxv6myddmviz546hlcxia9t5g
Pisces,Spotify,115.86K,0,0%,"Pop, R&B/Soul, Hip-Hop/Rap",Yes,catalogue,"Nov 14, 2022",1757223,/playlist/spotify?id=1757223,37i9dQZF1DWX0EDWtabVRv,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWX0EDWtabVRv,2,/curator/spotify?id=1757223,spotify,https://open.spotify.com/user/spotify
TXT: BEOMGYU,TOMORROW X TOGETHER,115.82K,836,0%,"Pop, K-Pop, Hip-Hop/Rap",No,catalogue,"Jun 12, 2021",3446120,/playlist/spotify?id=3446120,49OlzFbUhHHHxbRsTDb4qk,https://open.spotify.com/user/tomorrowxtogther/playlist/49OlzFbUhHHHxbRsTDb4qk,14521459,/curator/spotify?id=3446120,tomorrowxtogther,https://open.spotify.com/user/tomorrowxtogther
Hype Sounds,Top Shelf,115.74K,0,0%,"Hip-Hop/Rap, Pop, Electronic",No,mixed,"Oct 23, 2022",14848955,/playlist/spotify?id=14848955,33SBbL9jO3Lmhy7A4Qehoo,https://open.spotify.com/user/31jt2hfepfuysfa6lwmm5cugan5e/playlist/33SBbL9jO3Lmhy7A4Qehoo,23211280,/curator/spotify?id=14848955,31jt2hfepfuysfa6lwmm5cugan5e,https://open.spotify.com/user/31jt2hfepfuysfa6lwmm5cugan5e
Novedades Cristianas,Spotify,115.65K,1592,100%,"Christian, Latin, Hip-Hop/Rap",Yes,frontline,"Jan 19, 2023",1746622,/playlist/spotify?id=1746622,37i9dQZF1DXceimpD9pJou,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXceimpD9pJou,2,/curator/spotify?id=1746622,spotify,https://open.spotify.com/user/spotify
Late Night Beats,Spotify,115.64K,428,100%,"Hip-Hop/Rap, New Age, Instrumental",No,frontline,"Jan 20, 2023",1729830,/playlist/spotify?id=1729830,37i9dQZF1DXdipfKDeMPTE,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdipfKDeMPTE,2,/curator/spotify?id=1729830,spotify,https://open.spotify.com/user/spotify
Beats Reloaded,Hot New Rap,115.52K,53064,94%,"Hip-Hop/Rap, R&B/Soul",No,frontline,"Jan 20, 2023",2309279,/playlist/spotify?id=2309279,2VuL481mpEulhGfLemBjVS,https://open.spotify.com/user/0pmyqa5r7cw33udaurp50apt3/playlist/2VuL481mpEulhGfLemBjVS,9108305,/curator/spotify?id=2309279,0pmyqa5r7cw33udaurp50apt3,https://open.spotify.com/user/0pmyqa5r7cw33udaurp50apt3
Sad Playlist,samuel_leadley,115.43K,-538,0%,"Pop, Alternative, Hip-Hop/Rap",No,mixed,"Oct 29, 2022",626278,/playlist/spotify?id=626278,4rFp8l9vekheKOpeJLVkar,https://open.spotify.com/user/samuel_leadley/playlist/4rFp8l9vekheKOpeJLVkar,157708,/curator/spotify?id=626278,samuel_leadley,https://open.spotify.com/user/samuel_leadley
Nyårsfest!,Spotify,115.42K,1389,100%,"Pop, Hip-Hop/Rap, Dance",Yes,mixed,"Jan 19, 2023",1776068,/playlist/spotify?id=1776068,37i9dQZF1DWVcV87ePAqAq,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWVcV87ePAqAq,2,/curator/spotify?id=1776068,spotify,https://open.spotify.com/user/spotify
Christian Dance Party,Spotify,115.37K,3240,0%,"Christian, Pop, Hip-Hop/Rap",Yes,mixed,"Jan 15, 2023",990281,/playlist/spotify?id=990281,37i9dQZF1DWUUPO0Sbx2CM,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWUUPO0Sbx2CM,2,/curator/spotify?id=990281,spotify,https://open.spotify.com/user/spotify
tik tok songs that are actually good,lana lopez,115.32K,-257,1%,"Hip-Hop/Rap, Pop, Alternative",No,catalogue,"Jan 20, 2023",1782412,/playlist/spotify?id=1782412,2EESCqeJsTOGwOSEMvwW3z,https://open.spotify.com/user/candyqueen704/playlist/2EESCqeJsTOGwOSEMvwW3z,241696,/curator/spotify?id=1782412,candyqueen704,https://open.spotify.com/user/candyqueen704
IM THRIVIN’,Paola Hernandez,115.26K,840,3%,"Hip-Hop/Rap, R&B/Soul, Pop",No,mixed,"Jan 19, 2023",2438612,/playlist/spotify?id=2438612,1jXIhhaZO1oddJBiIoIj5w,https://open.spotify.com/user/223h2z4sbvtvi6ahvmnxbmvfq/playlist/1jXIhhaZO1oddJBiIoIj5w,14503738,/curator/spotify?id=2438612,223h2z4sbvtvi6ahvmnxbmvfq,https://open.spotify.com/user/223h2z4sbvtvi6ahvmnxbmvfq
Worldstar Hip Hop Weekly,Worldstar Hip Hop,115.16K,-184,20%,Hip-Hop/Rap,No,frontline,"Jan 14, 2023",1742775,/playlist/spotify?id=1742775,18b9xG9IrqS8pIqWweSROb,https://open.spotify.com/user/rcgvtq0a1cb3b82w912jva0wi/playlist/18b9xG9IrqS8pIqWweSROb,232450,/curator/spotify?id=1742775,rcgvtq0a1cb3b82w912jva0wi,https://open.spotify.com/user/rcgvtq0a1cb3b82w912jva0wi
Tribo da Periferia - As melhores,erick,115.07K,3301,2%,"Hip-Hop/Rap, Pop",No,catalogue,"Jan 15, 2023",2431626,/playlist/spotify?id=2431626,1ezt5H6jQFz3tkQJs287ug,https://open.spotify.com/user/222naz5uxr6pd5rmjvazwkppy/playlist/1ezt5H6jQFz3tkQJs287ug,14498028,/curator/spotify?id=2431626,222naz5uxr6pd5rmjvazwkppy,https://open.spotify.com/user/222naz5uxr6pd5rmjvazwkppy
Trapocino,Trapocino Music,114.98K,72,12%,Hip-Hop/Rap,No,frontline,"Jan 16, 2023",14385572,/playlist/spotify?id=14385572,3yKRuDbLCmMfNz8qb2zLCY,https://open.spotify.com/user/31vxif425m6anup7xzdzienuntci/playlist/3yKRuDbLCmMfNz8qb2zLCY,23173102,/curator/spotify?id=14385572,31vxif425m6anup7xzdzienuntci,https://open.spotify.com/user/31vxif425m6anup7xzdzienuntci
LUCIANO - ON MY WAY,Luciano,114.97K,215,100%,"Hip-Hop/Rap, Dance, Electronic",No,mixed,"Jan 13, 2023",2430062,/playlist/spotify?id=2430062,012vZmRoDR78iMNJ5Y1kF6,https://open.spotify.com/user/locosquad_030/playlist/012vZmRoDR78iMNJ5Y1kF6,14496744,/curator/spotify?id=2430062,locosquad_030,https://open.spotify.com/user/locosquad_030
Reflect Greatness: SXSW 2018,Spotify,114.91K,0,0%,"Hip-Hop/Rap, Christian, Pop",No,catalogue,"Apr 07, 2021",2163310,/playlist/spotify?id=2163310,37i9dQZF1DXcFxmX9SlECu,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXcFxmX9SlECu,2,/curator/spotify?id=2163310,spotify,https://open.spotify.com/user/spotify
Euphoria S1 & 2 (All Songs),Unplugged,114.79K,-686,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Nov 19, 2022",2023978,/playlist/spotify?id=2023978,1xK3DXzdF1Yp2bNxUbijaD,https://open.spotify.com/user/312avoycbyo353bvbqm2mpdnghjy/playlist/1xK3DXzdF1Yp2bNxUbijaD,281737,/curator/spotify?id=2023978,312avoycbyo353bvbqm2mpdnghjy,https://open.spotify.com/user/312avoycbyo353bvbqm2mpdnghjy
"Chill Rap - Drake, Kendrick Lamar, Wiz Khalifa - new songs and more..",Mateusz Kościelak,114.75K,-81,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Dec 19, 2022",49054,/playlist/spotify?id=49054,1w4ewZUfzwa8eyWkQAf8WY,https://open.spotify.com/user/arttatus/playlist/1w4ewZUfzwa8eyWkQAf8WY,59437,/curator/spotify?id=49054,arttatus,https://open.spotify.com/user/arttatus
"Low-Fi Music - Chill Lofi / Hip Hop Radio - Lofi Beats to chill, study, sleep to",Low-Fi Music - LoFi Camp Radio,114.65K,-362,23%,"Electronic, Hip-Hop/Rap, Jazz",No,mixed,"Jan 11, 2023",2232281,/playlist/spotify?id=2232281,6jUXWvAQhTMFyPECJGJmoX,https://open.spotify.com/user/cgld4ifyy6jpv5dj0ow82vze7/playlist/6jUXWvAQhTMFyPECJGJmoX,340786,/curator/spotify?id=2232281,cgld4ifyy6jpv5dj0ow82vze7,https://open.spotify.com/user/cgld4ifyy6jpv5dj0ow82vze7
Bass to Blow Out Your Car Speaker,Masked Mortal Music,114.49K,2026,100%,"Hip-Hop/Rap, Dance, Alternative",No,mixed,"Jan 20, 2023",8671052,/playlist/spotify?id=8671052,69VxvnEF4Bf2Pn9f9fhqwj,https://open.spotify.com/user/ja3t9dn7t7dou8nru1xqbkurq/playlist/69VxvnEF4Bf2Pn9f9fhqwj,16402890,/curator/spotify?id=8671052,ja3t9dn7t7dou8nru1xqbkurq,https://open.spotify.com/user/ja3t9dn7t7dou8nru1xqbkurq
'n Goede Bui,Spotify,114.48K,-176,100%,"Pop, Alternative, Hip-Hop/Rap",No,mixed,"Jan 17, 2023",988057,/playlist/spotify?id=988057,37i9dQZF1DXbsnOYq8Gbrp,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXbsnOYq8Gbrp,2,/curator/spotify?id=988057,spotify,https://open.spotify.com/user/spotify
tiktok songs that are stuck in my head,yasmine q,114.42K,-568,0%,"Hip-Hop/Rap, Pop, Alternative",No,catalogue,"Dec 31, 2022",1778300,/playlist/spotify?id=1778300,54HYKeuOBm0CYSJPKHwYEt,https://open.spotify.com/user/yqadada/playlist/54HYKeuOBm0CYSJPKHwYEt,240276,/curator/spotify?id=1778300,yqadada,https://open.spotify.com/user/yqadada
ΛMPᄂIFIᄃΛ,@LordFiltr,114.42K,59881,6%,"Hip-Hop/Rap, Pop, Latin",No,frontline,"Jan 12, 2023",13202566,/playlist/spotify?id=13202566,0SYe9owcVfWcOnwfIJZGwd,https://open.spotify.com/user/31iis4cdtowjtiaojsapyodnb4mm/playlist/0SYe9owcVfWcOnwfIJZGwd,22274400,/curator/spotify?id=13202566,31iis4cdtowjtiaojsapyodnb4mm,https://open.spotify.com/user/31iis4cdtowjtiaojsapyodnb4mm
La Hit Liste,Spotify,114.41K,982,93%,"Pop, Hip-Hop/Rap, Dance",No,frontline,"Jan 14, 2023",1667219,/playlist/spotify?id=1667219,37i9dQZF1DX7LjobXS2hzX,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX7LjobXS2hzX,2,/curator/spotify?id=1667219,spotify,https://open.spotify.com/user/spotify
Rap Workout,Embassy Music,114.36K,20591,97%,"Hip-Hop/Rap, R&B/Soul",No,frontline,"Jan 19, 2023",2082556,/playlist/spotify?id=2082556,6MVcnUywPxtWdO6GGHUwCf,https://open.spotify.com/user/2ifb38d8vdvr8nbboywsctgng/playlist/6MVcnUywPxtWdO6GGHUwCf,370265,/curator/spotify?id=2082556,2ifb38d8vdvr8nbboywsctgng,https://open.spotify.com/user/2ifb38d8vdvr8nbboywsctgng
Childish Gambino Complete,Childish Gambino,114.33K,108,0%,"Hip-Hop/Rap, R&B/Soul, Pop",No,catalogue,"Apr 07, 2021",741337,/playlist/spotify?id=741337,0g9Y81uMgZXzCfpNe1u4UU,https://open.spotify.com/user/childishgambinoofficial/playlist/0g9Y81uMgZXzCfpNe1u4UU,68314,/curator/spotify?id=741337,childishgambinoofficial,https://open.spotify.com/user/childishgambinoofficial
RnB All Time Favorites,fantastic fabian,114.27K,7981,21%,"R&B/Soul, Hip-Hop/Rap, Pop",No,catalogue,"Jan 18, 2023",2425143,/playlist/spotify?id=2425143,3bWonA2NlprT8DLk2O4zgw,https://open.spotify.com/user/12161904323/playlist/3bWonA2NlprT8DLk2O4zgw,14492974,/curator/spotify?id=2425143,12161904323,https://open.spotify.com/user/12161904323
Born in the 80s,Spotify,114.22K,2305,0%,"Pop, Hip-Hop/Rap, R&B/Soul",Yes,catalogue,"Jan 15, 2023",2100623,/playlist/spotify?id=2100623,37i9dQZF1DXabJeEkTY62e,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXabJeEkTY62e,2,/curator/spotify?id=2100623,spotify,https://open.spotify.com/user/spotify
Give Or Take,Giveon,114.18K,933,0%,"R&B/Soul, Pop, Hip-Hop/Rap",No,mixed,"Sep 24, 2022",2428207,/playlist/spotify?id=2428207,6iBOHQq18scMsGnLJFkMk0,https://open.spotify.com/user/h00jimx4c2fa4nd7zwaqr5obv/playlist/6iBOHQq18scMsGnLJFkMk0,14495331,/curator/spotify?id=2428207,h00jimx4c2fa4nd7zwaqr5obv,https://open.spotify.com/user/h00jimx4c2fa4nd7zwaqr5obv
100 DK,Spotify,114.17K,562,100%,"Hip-Hop/Rap, Pop",No,frontline,"Jan 20, 2023",983819,/playlist/spotify?id=983819,37i9dQZF1DXdhDukKQ88Cc,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdhDukKQ88Cc,2,/curator/spotify?id=983819,spotify,https://open.spotify.com/user/spotify
TikTok Musicas 2023 ⚡ Tik Tok Brasil Hits,Total Music,113.92K,5588,10%,"Latin, Pop, Hip-Hop/Rap",No,frontline,"Jan 17, 2023",3193289,/playlist/spotify?id=3193289,3v7tm35LaIfanEs0C3xjLA,https://open.spotify.com/user/grdpjznjollpsmq1lgr8ewxhe/playlist/3v7tm35LaIfanEs0C3xjLA,15156662,/curator/spotify?id=3193289,grdpjznjollpsmq1lgr8ewxhe,https://open.spotify.com/user/grdpjznjollpsmq1lgr8ewxhe
Best of 2021,Digster Asia,113.86K,-168,0%,"Pop, Hip-Hop/Rap, Alternative",No,mixed,"Jan 04, 2022",3845,/playlist/spotify?id=3845,6fnBXQ5DYPN8Way5jkeoEa,https://open.spotify.com/user/getmusicasia/playlist/6fnBXQ5DYPN8Way5jkeoEa,83852,/curator/spotify?id=3845,getmusicasia,https://open.spotify.com/user/getmusicasia
R&B UK,Spotify,113.73K,1869,10%,"R&B/Soul, Pop, Hip-Hop/Rap",Yes,mixed,"Jan 19, 2023",1737563,/playlist/spotify?id=1737563,37i9dQZF1DX942d1NzGgzk,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX942d1NzGgzk,2,/curator/spotify?id=1737563,spotify,https://open.spotify.com/user/spotify
Unnamed Playlist,TOPLIST,113.69K,-529,0%,"Latin Hip-Hop/Rap, Latin, Hip-Hop/Rap",No,mixed,"Mar 06, 2022",2295412,/playlist/spotify?id=2295412,1dtegUSF3eWsIOQwPVthmQ,https://open.spotify.com/user/tomasyzaguirre6/playlist/1dtegUSF3eWsIOQwPVthmQ,7064605,/curator/spotify?id=2295412,tomasyzaguirre6,https://open.spotify.com/user/tomasyzaguirre6
Rocky Soundtrack (1-6),Boisterous Pop,113.62K,2111,0%,"Pop, Rock, Hip-Hop/Rap",No,catalogue,"Jan 11, 2023",1982466,/playlist/spotify?id=1982466,3VGtJ4wotczNHihDWT4IaQ,https://open.spotify.com/user/l70mtbcfoapp3mst5n81hlkz9/playlist/3VGtJ4wotczNHihDWT4IaQ,269861,/curator/spotify?id=1982466,l70mtbcfoapp3mst5n81hlkz9,https://open.spotify.com/user/l70mtbcfoapp3mst5n81hlkz9
This is R&B Mood music,Denise,113.55K,0,0%,"R&B/Soul, Pop, Hip-Hop/Rap",No,frontline,"Oct 24, 2022",12871003,/playlist/spotify?id=12871003,2MiTzEPUBOn5tB9ZEl58Hu,https://open.spotify.com/user/mhjk490lxzkphzf215olob608/playlist/2MiTzEPUBOn5tB9ZEl58Hu,13630539,/curator/spotify?id=12871003,mhjk490lxzkphzf215olob608,https://open.spotify.com/user/mhjk490lxzkphzf215olob608
" ",Generate,113.43K,-194,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,catalogue,"Apr 11, 2021",1704324,/playlist/spotify?id=1704324,4ZmmEhpD4vmCdxyYsIka53,https://open.spotify.com/user/uk1zbykphr1rm0e1mjd6s3tgt/playlist/4ZmmEhpD4vmCdxyYsIka53,226027,/curator/spotify?id=1704324,uk1zbykphr1rm0e1mjd6s3tgt,https://open.spotify.com/user/uk1zbykphr1rm0e1mjd6s3tgt
Racionais MC's - As Melhores,Vinícius De Paulo,113.43K,602,0%,Hip-Hop/Rap,No,catalogue,"Dec 01, 2022",2429869,/playlist/spotify?id=2429869,7B5HbIq7ZBsjH5C4CaMySC,https://open.spotify.com/user/12170493842/playlist/7B5HbIq7ZBsjH5C4CaMySC,14496592,/curator/spotify?id=2429869,12170493842,https://open.spotify.com/user/12170493842
Hot Hits Greece,Spotify,113.41K,3426,100%,"Hip-Hop/Rap, Pop, R&B/Soul",Yes,frontline,"Jan 17, 2023",2058186,/playlist/spotify?id=2058186,37i9dQZF1DX0e5BFIQWSDG,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0e5BFIQWSDG,2,/curator/spotify?id=2058186,spotify,https://open.spotify.com/user/spotify
Viral Hity,Spotify,113.37K,10387,100%,"Pop, Hip-Hop/Rap, Alternative",Yes,mixed,"Jan 20, 2023",2377679,/playlist/spotify?id=2377679,37i9dQZF1DWUKw1j740sGk,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWUKw1j740sGk,2,/curator/spotify?id=2377679,spotify,https://open.spotify.com/user/spotify
Most Necessary,House Of Fame,113.35K,0,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,catalogue,"Oct 22, 2020",2286378,/playlist/spotify?id=2286378,2I0ncrR07Br5CRePbdlTTE,https://open.spotify.com/user/bt5xrnt39oa73mb8r9oarlvbk/playlist/2I0ncrR07Br5CRePbdlTTE,4962611,/curator/spotify?id=2286378,bt5xrnt39oa73mb8r9oarlvbk,https://open.spotify.com/user/bt5xrnt39oa73mb8r9oarlvbk
BTS All Songs,Feliciates,113.34K,12292,100%,"K-Pop, Pop, Hip-Hop/Rap",No,catalogue,"Jan 20, 2023",11916080,/playlist/spotify?id=11916080,6GDQTaveTmeNVxvhGKoIyp,https://open.spotify.com/user/6pwuh2u1vqhssw52nqkb7ykgq/playlist/6GDQTaveTmeNVxvhGKoIyp,19857619,/curator/spotify?id=11916080,6pwuh2u1vqhssw52nqkb7ykgq,https://open.spotify.com/user/6pwuh2u1vqhssw52nqkb7ykgq
"Viral TikTok Sounds (bloody mary, brazili tik tok, goo goo muck, miss you, habit, until I found you ",ARJ,113.33K,-1021,0%,"Hip-Hop/Rap, Pop, R&B/Soul",No,catalogue,"Jan 12, 2023",2288658,/playlist/spotify?id=2288658,0Amrw6DKPvruVyW4vqoptr,https://open.spotify.com/user/arjin05/playlist/0Amrw6DKPvruVyW4vqoptr,5853319,/curator/spotify?id=2288658,arjin05,https://open.spotify.com/user/arjin05
Rising Stars,Place In Sound,113.15K,0,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,catalogue,"Aug 28, 2021",1907731,/playlist/spotify?id=1907731,0xXzhqZJ4ZRvlmsckOOYp8,https://open.spotify.com/user/s4fi772lro49jqot4d4z4h4yo/playlist/0xXzhqZJ4ZRvlmsckOOYp8,289360,/curator/spotify?id=1907731,s4fi772lro49jqot4d4z4h4yo,https://open.spotify.com/user/s4fi772lro49jqot4d4z4h4yo
THIS IS POP DAT CAT OUT THE BAG NEW MUSIC MONDAY THRU FRIDAYS,catherine,113.06K,0,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,frontline,"Oct 24, 2022",12856892,/playlist/spotify?id=12856892,2uqqXdHLBLVP7NSmpEMTVE,https://open.spotify.com/user/yyzaiievt8ftr9eq1yhdp9jh3/playlist/2uqqXdHLBLVP7NSmpEMTVE,11214571,/curator/spotify?id=12856892,yyzaiievt8ftr9eq1yhdp9jh3,https://open.spotify.com/user/yyzaiievt8ftr9eq1yhdp9jh3
Sex Songs 2023 😈 Bedroom Playlist,Den Haku Records,113K,744,0%,"R&B/Soul, Pop, Hip-Hop/Rap",No,catalogue,"Jan 13, 2023",2327183,/playlist/spotify?id=2327183,5INRJHYwsLHOcgsKr0fR01,https://open.spotify.com/user/ywuydivm5d8upiut8z0ylm4sh/playlist/5INRJHYwsLHOcgsKr0fR01,308414,/curator/spotify?id=2327183,ywuydivm5d8upiut8z0ylm4sh,https://open.spotify.com/user/ywuydivm5d8upiut8z0ylm4sh
